Experiment,Measurement,Replication,Module,Name,Value
BF-ND,300,0,NdnBinaryTree.radioMedium.propagation,Arrival computation count,562520
BF-ND,300,0,NdnBinaryTree.radioMedium,transmission count,40180
BF-ND,300,0,NdnBinaryTree.radioMedium,radio frame send count,562520
BF-ND,300,0,NdnBinaryTree.radioMedium,reception computation count,562520
BF-ND,300,0,NdnBinaryTree.radioMedium,interference computation count,1619107
BF-ND,300,0,NdnBinaryTree.radioMedium,reception decision computation count,136135
BF-ND,300,0,NdnBinaryTree.radioMedium,listening decision computation count,934831
BF-ND,300,0,NdnBinaryTree.radioMedium,reception cache hit,81.2809124341
BF-ND,300,0,NdnBinaryTree.radioMedium,interference cache hit,66.6666666667
BF-ND,300,0,NdnBinaryTree.radioMedium,noise cache hit,0
BF-ND,300,0,NdnBinaryTree.radioMedium,snir cache hit,50
BF-ND,300,0,NdnBinaryTree.radioMedium,reception decision cache hit,50
BF-ND,300,0,NdnBinaryTree.radioMedium,reception result cache hit,0
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntRcvd,0
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntFwd,0
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntDuplicated,4
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataReceived,3301
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataFwd,0
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.pit,added,4594
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.pit,removed,4594
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.pit,matched,3305
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.pit,missed,352
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.pit,timeout,1293
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.pit,size:count,3657
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.pit,size:mean,1.0440251572
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.pit,size:stddev,0.2051790791
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.pit,size:sum,3818
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.pit,size:sqrsum,4140
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.pit,size:min,1
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.pit,size:max,2
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.fib,added,0
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.fib,removed,0
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.fib,matched,0
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.fib,missed,4594
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.fib,expired,0
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.cs,added,3301
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.cs,removed,0
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.cs,hit,31402
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.cs,miss,4598
BF-ND,300,0,NdnBinaryTree.ndnGW.ndnL3.cs,stale,0
BF-ND,300,0,NdnBinaryTree.ndnGW.wlan[0].mac,nbTxFrames,4594
BF-ND,300,0,NdnBinaryTree.ndnGW.wlan[0].mac,nbRxFrames,10788
BF-ND,300,0,NdnBinaryTree.ndnGW.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,0,NdnBinaryTree.ndnGW.wlan[0].mac,nbMissedAcks,0
BF-ND,300,0,NdnBinaryTree.ndnGW.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,0,NdnBinaryTree.ndnGW.wlan[0].mac,nbTxAcks,0
BF-ND,300,0,NdnBinaryTree.ndnGW.wlan[0].mac,nbDuplicates,0
BF-ND,300,0,NdnBinaryTree.ndnGW.wlan[0].mac,meanBackoff,0.0011227862
BF-ND,300,0,NdnBinaryTree.ndnGW.wlan[0].mac,nbBackoffs,4594
BF-ND,300,0,NdnBinaryTree.ndnGW.wlan[0].mac,backoffDurations,5.15808
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],IntSent,36000
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],DataRcvd,34703
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],allRtt:count,3302
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],allRtt:mean,19.7374318595
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],allRtt:stddev,18.2034794107
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],allRtt:sum,65173
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],allRtt:sqrsum,2380189
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],allRtt:min,4
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],allRtt:max,1000
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],lastRtt:count,3302
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],lastRtt:mean,19.7374318595
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],lastRtt:stddev,18.2034794107
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],lastRtt:sum,65173
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],lastRtt:sqrsum,2380189
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],lastRtt:min,4
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],lastRtt:max,1000
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],reTx:count,3302
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],reTx:mean,0
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],reTx:stddev,0
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],reTx:sum,0
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],reTx:sqrsum,0
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],reTx:min,0
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],reTx:max,0
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],hopCount:count,3302
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],hopCount:mean,3
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],hopCount:stddev,0
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],hopCount:sum,9906
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],hopCount:sqrsum,29718
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],hopCount:min,3
BF-ND,300,0,NdnBinaryTree.ndnGW.consumer[0],hopCount:max,3
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.forwarding,numIntRcvd,4594
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.forwarding,numIntFwd,4303
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.forwarding,numDataReceived,1463
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.forwarding,numDataFwd,1463
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.pit,added,4303
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.pit,removed,4303
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.pit,matched,1463
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.pit,missed,713
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.pit,timeout,2840
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.pit,size:count,2176
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.pit,size:mean,1.0882352941
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.pit,size:stddev,0.2837019835
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.pit,size:sum,2368
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.pit,size:sqrsum,2752
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.pit,size:min,1
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.pit,size:max,2
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.fib,added,0
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.fib,removed,0
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.fib,matched,0
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.fib,missed,4303
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.fib,expired,0
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.cs,added,1463
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.cs,removed,0
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.cs,hit,291
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.cs,miss,4303
BF-ND,300,0,NdnBinaryTree.n11.ndnL3.cs,stale,0
BF-ND,300,0,NdnBinaryTree.n11.wlan[0].mac,nbTxFrames,6057
BF-ND,300,0,NdnBinaryTree.n11.wlan[0].mac,nbRxFrames,14443
BF-ND,300,0,NdnBinaryTree.n11.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,0,NdnBinaryTree.n11.wlan[0].mac,nbMissedAcks,0
BF-ND,300,0,NdnBinaryTree.n11.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,0,NdnBinaryTree.n11.wlan[0].mac,nbTxAcks,0
BF-ND,300,0,NdnBinaryTree.n11.wlan[0].mac,nbDuplicates,0
BF-ND,300,0,NdnBinaryTree.n11.wlan[0].mac,meanBackoff,0.0014800681
BF-ND,300,0,NdnBinaryTree.n11.wlan[0].mac,nbBackoffs,7639
BF-ND,300,0,NdnBinaryTree.n11.wlan[0].mac,backoffDurations,11.30624
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.forwarding,numIntRcvd,4594
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.forwarding,numIntFwd,4267
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.forwarding,numDataReceived,1299
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.forwarding,numDataFwd,1299
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.pit,added,4267
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.pit,removed,4267
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.pit,matched,1299
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.pit,missed,731
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.pit,timeout,2968
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.pit,size:count,2030
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.pit,size:mean,1.0950738916
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.pit,size:stddev,0.2950643262
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.pit,size:sum,2223
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.pit,size:sqrsum,2611
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.pit,size:min,1
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.pit,size:max,3
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.fib,added,0
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.fib,removed,0
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.fib,matched,0
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.fib,missed,4267
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.fib,expired,0
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.cs,added,1299
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.cs,removed,0
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.cs,hit,327
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.cs,miss,4267
BF-ND,300,0,NdnBinaryTree.n12.ndnL3.cs,stale,0
BF-ND,300,0,NdnBinaryTree.n12.wlan[0].mac,nbTxFrames,5893
BF-ND,300,0,NdnBinaryTree.n12.wlan[0].mac,nbRxFrames,14427
BF-ND,300,0,NdnBinaryTree.n12.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,0,NdnBinaryTree.n12.wlan[0].mac,nbMissedAcks,0
BF-ND,300,0,NdnBinaryTree.n12.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,0,NdnBinaryTree.n12.wlan[0].mac,nbTxAcks,0
BF-ND,300,0,NdnBinaryTree.n12.wlan[0].mac,nbDuplicates,0
BF-ND,300,0,NdnBinaryTree.n12.wlan[0].mac,meanBackoff,0.0014576867
BF-ND,300,0,NdnBinaryTree.n12.wlan[0].mac,nbBackoffs,7418
BF-ND,300,0,NdnBinaryTree.n12.wlan[0].mac,backoffDurations,10.81312
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.forwarding,numIntRcvd,4303
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.forwarding,numIntFwd,4281
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.forwarding,numDataReceived,764
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.forwarding,numDataFwd,764
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.pit,added,4281
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.pit,removed,4281
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.pit,matched,764
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.pit,missed,864
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.pit,timeout,3517
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.pit,size:count,1628
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.pit,size:mean,1.1296068796
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.pit,size:stddev,0.355527905
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.pit,size:sum,1839
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.pit,size:sqrsum,2283
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.pit,size:min,1
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.pit,size:max,3
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.fib,added,0
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.fib,removed,0
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.fib,matched,0
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.fib,missed,4281
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.fib,expired,0
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.cs,added,764
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.cs,removed,0
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.cs,hit,22
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.cs,miss,4281
BF-ND,300,0,NdnBinaryTree.n112.ndnL3.cs,stale,0
BF-ND,300,0,NdnBinaryTree.n112.wlan[0].mac,nbTxFrames,5065
BF-ND,300,0,NdnBinaryTree.n112.wlan[0].mac,nbRxFrames,8926
BF-ND,300,0,NdnBinaryTree.n112.wlan[0].mac,nbDroppedFrames,2
BF-ND,300,0,NdnBinaryTree.n112.wlan[0].mac,nbMissedAcks,0
BF-ND,300,0,NdnBinaryTree.n112.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,0,NdnBinaryTree.n112.wlan[0].mac,nbTxAcks,0
BF-ND,300,0,NdnBinaryTree.n112.wlan[0].mac,nbDuplicates,0
BF-ND,300,0,NdnBinaryTree.n112.wlan[0].mac,meanBackoff,0.0014805852
BF-ND,300,0,NdnBinaryTree.n112.wlan[0].mac,nbBackoffs,6493
BF-ND,300,0,NdnBinaryTree.n112.wlan[0].mac,backoffDurations,9.61344
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.forwarding,numIntRcvd,4303
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.forwarding,numIntFwd,4252
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.forwarding,numDataReceived,676
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.forwarding,numDataFwd,676
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.pit,added,4252
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.pit,removed,4252
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.pit,matched,676
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.pit,missed,874
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.pit,timeout,3576
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.pit,size:count,1550
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.pit,size:mean,1.1490322581
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.pit,size:stddev,0.3756410904
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.pit,size:sum,1781
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.pit,size:sqrsum,2265
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.pit,size:min,1
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.pit,size:max,3
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.fib,added,0
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.fib,removed,0
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.fib,matched,0
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.fib,missed,4252
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.fib,expired,0
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.cs,added,676
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.cs,removed,0
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.cs,hit,51
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.cs,miss,4252
BF-ND,300,0,NdnBinaryTree.n111.ndnL3.cs,stale,0
BF-ND,300,0,NdnBinaryTree.n111.wlan[0].mac,nbTxFrames,4979
BF-ND,300,0,NdnBinaryTree.n111.wlan[0].mac,nbRxFrames,9078
BF-ND,300,0,NdnBinaryTree.n111.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,0,NdnBinaryTree.n111.wlan[0].mac,nbMissedAcks,0
BF-ND,300,0,NdnBinaryTree.n111.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,0,NdnBinaryTree.n111.wlan[0].mac,nbTxAcks,0
BF-ND,300,0,NdnBinaryTree.n111.wlan[0].mac,nbDuplicates,0
BF-ND,300,0,NdnBinaryTree.n111.wlan[0].mac,meanBackoff,0.001447313
BF-ND,300,0,NdnBinaryTree.n111.wlan[0].mac,nbBackoffs,6323
BF-ND,300,0,NdnBinaryTree.n111.wlan[0].mac,backoffDurations,9.15136
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.forwarding,numIntRcvd,4267
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.forwarding,numIntFwd,4215
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.forwarding,numDataReceived,636
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.forwarding,numDataFwd,636
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.pit,added,4215
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.pit,removed,4215
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.pit,matched,636
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.pit,missed,866
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.pit,timeout,3579
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.pit,size:count,1502
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.pit,size:mean,1.1491344874
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.pit,size:stddev,0.3781101317
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.pit,size:sum,1726
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.pit,size:sqrsum,2198
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.pit,size:min,1
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.pit,size:max,3
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.fib,added,0
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.fib,removed,0
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.fib,matched,0
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.fib,missed,4215
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.fib,expired,0
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.cs,added,636
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.cs,removed,0
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.cs,hit,52
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.cs,miss,4215
BF-ND,300,0,NdnBinaryTree.n121.ndnL3.cs,stale,0
BF-ND,300,0,NdnBinaryTree.n121.wlan[0].mac,nbTxFrames,4903
BF-ND,300,0,NdnBinaryTree.n121.wlan[0].mac,nbRxFrames,8641
BF-ND,300,0,NdnBinaryTree.n121.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,0,NdnBinaryTree.n121.wlan[0].mac,nbMissedAcks,0
BF-ND,300,0,NdnBinaryTree.n121.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,0,NdnBinaryTree.n121.wlan[0].mac,nbTxAcks,0
BF-ND,300,0,NdnBinaryTree.n121.wlan[0].mac,nbDuplicates,0
BF-ND,300,0,NdnBinaryTree.n121.wlan[0].mac,meanBackoff,0.0014840019
BF-ND,300,0,NdnBinaryTree.n121.wlan[0].mac,nbBackoffs,6367
BF-ND,300,0,NdnBinaryTree.n121.wlan[0].mac,backoffDurations,9.44864
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.forwarding,numIntRcvd,4267
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.forwarding,numIntFwd,4218
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.forwarding,numDataReceived,621
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.forwarding,numDataFwd,621
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.pit,added,4218
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.pit,removed,4218
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.pit,matched,621
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.pit,missed,848
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.pit,timeout,3597
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.pit,size:count,1469
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.pit,size:mean,1.1436351259
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.pit,size:stddev,0.3641766762
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.pit,size:sum,1680
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.pit,size:sqrsum,2116
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.pit,size:min,1
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.pit,size:max,3
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.fib,added,0
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.fib,removed,0
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.fib,matched,0
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.fib,missed,4218
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.fib,expired,0
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.cs,added,621
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.cs,removed,0
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.cs,hit,49
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.cs,miss,4218
BF-ND,300,0,NdnBinaryTree.n122.ndnL3.cs,stale,0
BF-ND,300,0,NdnBinaryTree.n122.wlan[0].mac,nbTxFrames,4887
BF-ND,300,0,NdnBinaryTree.n122.wlan[0].mac,nbRxFrames,8704
BF-ND,300,0,NdnBinaryTree.n122.wlan[0].mac,nbDroppedFrames,1
BF-ND,300,0,NdnBinaryTree.n122.wlan[0].mac,nbMissedAcks,0
BF-ND,300,0,NdnBinaryTree.n122.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,0,NdnBinaryTree.n122.wlan[0].mac,nbTxAcks,0
BF-ND,300,0,NdnBinaryTree.n122.wlan[0].mac,nbDuplicates,0
BF-ND,300,0,NdnBinaryTree.n122.wlan[0].mac,meanBackoff,0.0014610674
BF-ND,300,0,NdnBinaryTree.n122.wlan[0].mac,nbBackoffs,6258
BF-ND,300,0,NdnBinaryTree.n122.wlan[0].mac,backoffDurations,9.14336
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.forwarding,numIntRcvd,4252
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.forwarding,numIntFwd,0
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.forwarding,numDataReceived,0
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.forwarding,numDataFwd,0
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.pit,added,4252
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.pit,removed,4252
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.pit,matched,451
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.pit,missed,918
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.pit,timeout,3801
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.pit,size:count,1369
BF-ND,300,0,NdnBinaryTree.p1111.ndnL3.pit,size:mean,1.1519357195
