Experiment,Measurement,Replication,Module,Name,Value
BF-ND,300,1,NdnBinaryTree.p1112.wlan[0].mac,nbMissedAcks,0
BF-ND,300,1,NdnBinaryTree.p1112.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,1,NdnBinaryTree.p1112.wlan[0].mac,nbTxAcks,0
BF-ND,300,1,NdnBinaryTree.p1112.wlan[0].mac,nbDuplicates,0
BF-ND,300,1,NdnBinaryTree.p1112.wlan[0].mac,meanBackoff,0.0011507692
BF-ND,300,1,NdnBinaryTree.p1112.wlan[0].mac,nbBackoffs,520
BF-ND,300,1,NdnBinaryTree.p1112.wlan[0].mac,backoffDurations,0.5984
BF-ND,300,1,NdnBinaryTree.p1112.producer[0],IntRvcd,4259
BF-ND,300,1,NdnBinaryTree.p1112.producer[0],DataSent,520
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.forwarding,numIntRcvd,4144
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.forwarding,numIntFwd,0
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.forwarding,numDataReceived,0
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.forwarding,numDataFwd,0
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.pit,added,4144
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.pit,removed,4144
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.pit,matched,523
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.pit,missed,891
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.pit,timeout,3621
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.pit,size:count,1414
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.pit,size:mean,1.1272984441
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.pit,size:stddev,0.3479657597
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.pit,size:sum,1594
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.pit,size:sqrsum,1968
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.pit,size:min,1
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.pit,size:max,3
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.fib,added,1
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.fib,removed,0
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.fib,matched,4144
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.fib,missed,0
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.fib,expired,0
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.cs,added,0
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.cs,removed,0
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.cs,hit,0
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.cs,miss,4144
BF-ND,300,1,NdnBinaryTree.p1121.ndnL3.cs,stale,0
BF-ND,300,1,NdnBinaryTree.p1121.wlan[0].mac,nbTxFrames,523
BF-ND,300,1,NdnBinaryTree.p1121.wlan[0].mac,nbRxFrames,5858
BF-ND,300,1,NdnBinaryTree.p1121.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,1,NdnBinaryTree.p1121.wlan[0].mac,nbMissedAcks,0
BF-ND,300,1,NdnBinaryTree.p1121.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,1,NdnBinaryTree.p1121.wlan[0].mac,nbTxAcks,0
BF-ND,300,1,NdnBinaryTree.p1121.wlan[0].mac,nbDuplicates,0
BF-ND,300,1,NdnBinaryTree.p1121.wlan[0].mac,meanBackoff,0.0011900574
BF-ND,300,1,NdnBinaryTree.p1121.wlan[0].mac,nbBackoffs,523
BF-ND,300,1,NdnBinaryTree.p1121.wlan[0].mac,backoffDurations,0.6224
BF-ND,300,1,NdnBinaryTree.p1121.producer[0],IntRvcd,4144
BF-ND,300,1,NdnBinaryTree.p1121.producer[0],DataSent,523
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.forwarding,numIntRcvd,4267
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.forwarding,numIntFwd,0
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.forwarding,numDataReceived,0
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.forwarding,numDataFwd,0
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.pit,added,4267
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.pit,removed,4267
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.pit,matched,510
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.pit,missed,946
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.pit,timeout,3757
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.pit,size:count,1456
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.pit,size:mean,1.1394230769
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.pit,size:stddev,0.3750803949
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.pit,size:sum,1659
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.pit,size:sqrsum,2095
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.pit,size:min,1
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.pit,size:max,3
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.fib,added,1
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.fib,removed,0
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.fib,matched,4267
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.fib,missed,0
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.fib,expired,0
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.cs,added,0
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.cs,removed,0
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.cs,hit,0
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.cs,miss,4267
BF-ND,300,1,NdnBinaryTree.p1122.ndnL3.cs,stale,0
BF-ND,300,1,NdnBinaryTree.p1122.wlan[0].mac,nbTxFrames,510
BF-ND,300,1,NdnBinaryTree.p1122.wlan[0].mac,nbRxFrames,5576
BF-ND,300,1,NdnBinaryTree.p1122.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,1,NdnBinaryTree.p1122.wlan[0].mac,nbMissedAcks,0
BF-ND,300,1,NdnBinaryTree.p1122.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,1,NdnBinaryTree.p1122.wlan[0].mac,nbTxAcks,0
BF-ND,300,1,NdnBinaryTree.p1122.wlan[0].mac,nbDuplicates,0
BF-ND,300,1,NdnBinaryTree.p1122.wlan[0].mac,meanBackoff,0.001152
BF-ND,300,1,NdnBinaryTree.p1122.wlan[0].mac,nbBackoffs,510
BF-ND,300,1,NdnBinaryTree.p1122.wlan[0].mac,backoffDurations,0.58752
BF-ND,300,1,NdnBinaryTree.p1122.producer[0],IntRvcd,4267
BF-ND,300,1,NdnBinaryTree.p1122.producer[0],DataSent,510
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numIntRcvd,4090
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numIntFwd,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numDataReceived,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numDataFwd,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,added,4090
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,removed,4090
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,matched,541
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,missed,861
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,timeout,3549
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:count,1402
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:mean,1.1298145506
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:stddev,0.3446063989
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:sum,1584
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:sqrsum,1956
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:min,1
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.pit,size:max,3
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.fib,added,1
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.fib,removed,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.fib,matched,4090
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.fib,missed,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.fib,expired,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.cs,added,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.cs,removed,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.cs,hit,0
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.cs,miss,4090
BF-ND,300,1,NdnBinaryTree.p1211.ndnL3.cs,stale,0
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbTxFrames,541
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbRxFrames,5701
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbMissedAcks,0
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbTxAcks,0
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbDuplicates,0
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,meanBackoff,0.0011078743
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,nbBackoffs,541
BF-ND,300,1,NdnBinaryTree.p1211.wlan[0].mac,backoffDurations,0.59936
BF-ND,300,1,NdnBinaryTree.p1211.producer[0],IntRvcd,4090
BF-ND,300,1,NdnBinaryTree.p1211.producer[0],DataSent,541
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numIntRcvd,4236
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numIntFwd,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numDataReceived,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numDataFwd,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,added,4236
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,removed,4236
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,matched,467
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,missed,946
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,timeout,3769
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:count,1413
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:mean,1.1365888181
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:stddev,0.3616126515
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:sum,1606
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:sqrsum,2010
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:min,1
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.pit,size:max,3
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.fib,added,1
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.fib,removed,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.fib,matched,4236
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.fib,missed,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.fib,expired,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.cs,added,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.cs,removed,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.cs,hit,0
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.cs,miss,4236
BF-ND,300,1,NdnBinaryTree.p1212.ndnL3.cs,stale,0
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbTxFrames,467
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbRxFrames,5544
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbMissedAcks,0
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbTxAcks,0
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbDuplicates,0
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,meanBackoff,0.0011477516
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,nbBackoffs,467
BF-ND,300,1,NdnBinaryTree.p1212.wlan[0].mac,backoffDurations,0.536
BF-ND,300,1,NdnBinaryTree.p1212.producer[0],IntRvcd,4236
BF-ND,300,1,NdnBinaryTree.p1212.producer[0],DataSent,467
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numIntRcvd,4209
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numIntFwd,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numDataReceived,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numDataFwd,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,added,4209
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,removed,4209
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,matched,420
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,missed,952
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,timeout,3789
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:count,1372
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:mean,1.137755102
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:stddev,0.3572366241
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:sum,1561
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:sqrsum,1951
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:min,1
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.pit,size:max,3
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.fib,added,1
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.fib,removed,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.fib,matched,4209
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.fib,missed,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.fib,expired,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.cs,added,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.cs,removed,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.cs,hit,0
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.cs,miss,4209
BF-ND,300,1,NdnBinaryTree.p1221.ndnL3.cs,stale,0
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbTxFrames,420
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbRxFrames,5325
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbMissedAcks,0
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbTxAcks,0
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbDuplicates,0
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,meanBackoff,0.0010742857
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,nbBackoffs,420
BF-ND,300,1,NdnBinaryTree.p1221.wlan[0].mac,backoffDurations,0.4512
BF-ND,300,1,NdnBinaryTree.p1221.producer[0],IntRvcd,4209
BF-ND,300,1,NdnBinaryTree.p1221.producer[0],DataSent,420
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numIntRcvd,4209
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numIntFwd,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numDataReceived,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numDataFwd,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,added,4209
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,removed,4209
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,matched,427
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,missed,933
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,timeout,3782
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:count,1360
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:mean,1.1426470588
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:stddev,0.3622414793
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:sum,1554
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:sqrsum,1954
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:min,1
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.pit,size:max,3
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.fib,added,1
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.fib,removed,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.fib,matched,4209
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.fib,missed,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.fib,expired,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.cs,added,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.cs,removed,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.cs,hit,0
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.cs,miss,4209
BF-ND,300,1,NdnBinaryTree.p1222.ndnL3.cs,stale,0
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbTxFrames,427
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbRxFrames,5318
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbMissedAcks,0
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbTxAcks,0
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbDuplicates,0
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,meanBackoff,0.0011900703
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,nbBackoffs,427
BF-ND,300,1,NdnBinaryTree.p1222.wlan[0].mac,backoffDurations,0.50816
BF-ND,300,1,NdnBinaryTree.p1222.producer[0],IntRvcd,4209
BF-ND,300,1,NdnBinaryTree.p1222.producer[0],DataSent,427
BF-ND,300,2,NdnBinaryTree.radioMedium.propagation,Arrival computation count,565376
BF-ND,300,2,NdnBinaryTree.radioMedium,transmission count,40384
BF-ND,300,2,NdnBinaryTree.radioMedium,radio frame send count,565376
BF-ND,300,2,NdnBinaryTree.radioMedium,reception computation count,565376
BF-ND,300,2,NdnBinaryTree.radioMedium,interference computation count,1629389
BF-ND,300,2,NdnBinaryTree.radioMedium,reception decision computation count,136982
BF-ND,300,2,NdnBinaryTree.radioMedium,listening decision computation count,941180
BF-ND,300,2,NdnBinaryTree.radioMedium,reception cache hit,81.2477445923
BF-ND,300,2,NdnBinaryTree.radioMedium,interference cache hit,66.6666666667
BF-ND,300,2,NdnBinaryTree.radioMedium,noise cache hit,0
BF-ND,300,2,NdnBinaryTree.radioMedium,snir cache hit,50
BF-ND,300,2,NdnBinaryTree.radioMedium,reception decision cache hit,50
BF-ND,300,2,NdnBinaryTree.radioMedium,reception result cache hit,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntRcvd,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntFwd,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntCanceled,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numIntDuplicated,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataReceived,3404
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataFwd,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataCanceled,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.forwarding,numDataUnsolicited,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,added,4612
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,removed,4612
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,matched,3404
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,missed,340
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,timeout,1208
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:count,3744
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:mean,1.0371260684
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:stddev,0.1890959386
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:sum,3883
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:sqrsum,4161
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:min,1
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.pit,size:max,2
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,added,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,removed,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,matched,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,missed,4612
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.fib,expired,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,added,3404
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,removed,0
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,hit,31388
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,miss,4612
BF-ND,300,2,NdnBinaryTree.ndnGW.ndnL3.cs,stale,0
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbTxFrames,4612
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbRxFrames,10862
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbDroppedFrames,0
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbMissedAcks,0
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbRecvdAcks,0
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbTxAcks,0
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbDuplicates,0
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,meanBackoff,0.001129575
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,nbBackoffs,4612
BF-ND,300,2,NdnBinaryTree.ndnGW.wlan[0].mac,backoffDurations,5.2096
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],IntSent,36000
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],DataRcvd,34792
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:count,3406
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:mean,20.1485613623
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:stddev,24.5887694955
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:sum,68626
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:sqrsum,3441404
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:min,4
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],allRtt:max,1000
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:count,3406
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:mean,20.1485613623
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:stddev,24.5887694955
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:sum,68626
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:sqrsum,3441404
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:min,4
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],lastRtt:max,1000
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:count,3406
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:mean,0
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:stddev,0
BF-ND,300,2,NdnBinaryTree.ndnGW.consumer[0],reTx:sum,0
